PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
4701865;Escuela Infantil Sol Solito;;;Horario ampliado - Comedor; Metro: Montecarmelo  Bus: 134, 178 ; ENSEÑANZA: Educación infantil (de 0 a 3 años)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d28d5f09dd4a6110VgnVCM1000000b205a0aRCRD;MONASTERIO DE GUADALUPE;CALLE;V;9;;;;;MADRID;MADRID;28049;EL GOLOSO;FUENCARRAL_EL_PARDO;440532;4484438;40.50664785;-3.703185799;917 508 879;917 508 879;;EscuelasInfantilesPublicas; 
179727;Escuela Infantil Solmiki. Calle Longares;;;;METRO: Las Musas BUS: 38 , 48 , 140; ENSEÑANZA: Educación Infantil (Primer ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f517def5ab41c010VgnVCM2000000c205a0aRCRD;LONGARES;CALLE;NUM;3;;;;;MADRID;MADRID;28022;ROSAS;SAN_BLAS_CANILLEJAS;448404;4476118;40.43222464;-3.609601615;913 135 554;;;EscuelasInfantilesPrivadasGuarderias; 
5940;Escuela Infantil Solmiki. Calle Pandora;;;;METRO: Torre Arias BUS: 28, 48 , 140 , 153; ENSEÑANZA: Educación infantil (Primer ciclo) ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6f5dc05ef571c010VgnVCM1000000b205a0aRCRD;PANDORA;CALLE;NUM;23;;;;;MADRID;MADRID;28037;SIMANCAS;SAN_BLAS_CANILLEJAS;447889;4476970;40.43986779;-3.615743029;913 206 788;;;EscuelasInfantilesPrivadasGuarderias; 
6306935;Escuela Infantil St Alice's Nursery;;;;  Bus:  5, 16, 40, 61, 147   Metro : Iglesia, Ruben Darío ;  Enseñanza : Educación infantil (Primer Ciclo) ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4aff8fadf3335310VgnVCM2000000c205a0aRCRD;FERNANDEZ DE LA HOZ;CALLE;V;21;;;;;MADRID;MADRID;28010;ALMAGRO;CHAMBERI;441157;4476330;40.43365236;-3.695056113;914 463 726;;alicia@stalices.es;EscuelasInfantilesPrivadasGuarderias; 
7510761;Escuela Infantil St Alice's Nursery Galileo;;;; Bus: 16, 61   Metro: Quevedo, Islas Filipinas, Moncloa ; Enseñanza: Primer Ciclo de Educación infantil ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0229e56d5d066410VgnVCM1000000b205a0aRCRD;GALILEO;CALLE;V;47;;;;;MADRID;MADRID;28015;ARAPILES;CHAMBERI;439857;4476456;40.43469426;-3.710393959;915 503 994;;arapiles@staelices.es;EscuelasInfantilesPrivadasGuarderias; 
167651;Escuela Infantil Suecia Garden;;;;BUS: 4 , 38 , 106 , 140 , 153 METRO: Las Musas; ENSEÑANZA: Educación Infantil (Primer ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=71bce0e1f181c010VgnVCM1000000b205a0aRCRD;SUECIA;CALLE;NUM;11;;;;;MADRID;MADRID;28022;ROSAS;SAN_BLAS_CANILLEJAS;448519;4475043;40.42254751;-3.608158628;917 759 557;;;EscuelasInfantilesPrivadasGuarderias; 
4712241;Escuela Infantil Sunny Baby;;;; BUS: 31, 55  METRO: Laguna ; ENSEÑANZA: Educación infantil (Primer Ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3510cde332de6110VgnVCM1000000b205a0aRCRD;CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN;CALLE;V;122;;;;;MADRID;MADRID;28047;LOS CARMENES;LATINA;438047;4472934;40.40283353;-3.731388891;91 479 60 34;;;EscuelasInfantilesPrivadasGuarderias; 
7173843;Escuela Infantil Surikata;;;;  Bus : 172, 173 ;  Enseñanza : Educación infantil (Primer Ciclo) ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7234f44364822410VgnVCM1000000b205a0aRCRD;MANUEL POMBO ANGULO;CALLE;V;24;;;;;MADRID;MADRID;28050;VALDEFUENTES;HORTALEZA;444664;4484502;40.50751084;-3.654425465;917 500 282;;direccion@surikata.es;EscuelasInfantilesPrivadasGuarderias; 
4710918;Escuela Infantil Tania Jardin;;;; BUS: 10, 103, 310  METRO: Buenos Aires ; ENSEÑANZA: Educación infantil (Primer ciclo) ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4d8d7cca437e6110VgnVCM1000000b205a0aRCRD;PALOMERAS;AVENIDA;V;29;;;;;MADRID;MADRID;28018;PALOMERAS BAJAS;PUENTE_DE_VALLECAS;444307;4471270;40.38828633;-3.657476207;917 781 080;;info@taniajardin.com;EscuelasInfantilesPrivadasGuarderias; 
167640;Escuela Infantil Tanuca;;;; METRO: Las Musas , San Blas BUS: 38 , 48 , 140 , 153 ;  Enseñanzas : Primer ciclo de Educación Infantil ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ce9ce0e1f181c010VgnVCM1000000b205a0aRCRD;LONGARES;CALLE;NUM;36;;;;;MADRID;MADRID;28022;ROSAS;SAN_BLAS_CANILLEJAS;448427;4475691;40.42837939;-3.609295747;913 062 010  ;;escuelainfantiltanuca@gmail.com ;EscuelasInfantilesPrivadasGuarderias; 
8161696;Escuela Infantil Teddy;;Jornada continuada;;  Bus : 24, 37, 54, 57, 102, 141, 152   Metro : Menéndez Pelayo, Pacífico ;  Enseñanza : Primer ciclo de Educación infantil ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e23b13bcf04ee410VgnVCM1000000b205a0aRCRD;LEON GIL DE PALACIO;CALLE;V;5;;;;;MADRID;MADRID;28007;PACIFICO;RETIRO;442485;4472856;40.40244985;-3.679085302;915 020 978;913 681 065;teddy.centro_infantil@hotmail.com;EscuelasInfantilesPublicas; 
6516006;Escuela Infantil Teo 1;;;;  Bus : 7, 12, 14, 27, 40, 147, 150   Metro:  Gregorio Marañón, Alonso Cano ;  Enseñanza : Educación infantil (Primer Ciclo) ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1b3bc98cae2c8310VgnVCM2000000c205a0aRCRD;FERNANDEZ DE LA HOZ;CALLE;V;70;;;;;MADRID;MADRID;28003;RIOS ROSAS;CHAMBERI;441218;4476894;40.43873745;-3.694389242;913 994 857;;;EscuelasInfantilesPrivadasGuarderias; 
8158228;Escuela Infantil The Little One;;;;  Bus:  11, 14, 40, 150   Metro:  Cuzco ;  Enseñanza : Primer Ciclo de Educación Infantil ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8cef86c38e8de410VgnVCM1000000b205a0aRCRD;ALBERTO ALCOCER;AVENIDA;V;24;;;;;MADRID;MADRID;28036;HISPANOAMERICA;CHAMARTIN;442070;4479037;40.45811149;-3.684540028;914 571 203 / 630 131 568;;tloescuelainfantil@gmail.es;EscuelasInfantilesPrivadasGuarderias; 
5399918;Escuela Infantil Tobogán II;;;; Bus:   23, 55, 60 ; ENSEÑANZA: Educación infantil (Primer Ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6e8c094904313210VgnVCM2000000c205a0aRCRD;FERNANDO DIAZ DE MENDOZA;CALLE;V;67;;;;;MADRID;MADRID;28019;COMILLAS;CARABANCHEL;439951;4471773;40.39251442;-3.70884293;914 609 250;915 696 634;tobogan48@hotmail.com;EscuelasInfantilesPrivadasGuarderias; 
5400126;Escuela Infantil Todo Niños Nursery;;;;  Bus:   160, 161 ; ENSEÑANZA: Educación infantil (Primer y Segundo Ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7c6ede1ef6313210VgnVCM2000000c205a0aRCRD;ARJONA;CALLE;V;4;;;;;MADRID;MADRID;28023;ARAVACA;MONCLOA_ARAVACA;433808;4479341;40.46022289;-3.782007946;91 307 05 88;91 357 96 25;anacasquero@todoninos.es;EscuelasInfantilesPrivadasGuarderias; 
104289;Escuela Infantil Todo para la Infancia;;;;METRO: Francos Rodríguez BUS: 44 , 64 , 126 , 128 , 132; ENSEÑANZA: Educación infantil (Primer ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b6068899fc81c010VgnVCM1000000b205a0aRCRD;DOCTOR FEDERICO RUBIO Y GALI;AVENIDA;V;106;;;;;MADRID;MADRID;28040;CIUDAD UNIVERSITARIA;MONCLOA_ARAVACA;439575;4478839;40.45614082;-3.713945657;914 507 782;914 507 782;;EscuelasInfantilesPrivadasGuarderias; 
5399941;Escuela Infantil Topochitos;;;; Bus:  172, 176; ENSEÑANZA: Educación infantil (Primer Ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a7e1094904313210VgnVCM2000000c205a0aRCRD;VILLAVA;CALLE;V;12;;;;;MADRID;MADRID;28050;VALVERDE;FUENCARRAL_EL_PARDO;442880;4483654;40.49975057;-3.675403902;658 439 471;;info@topochitos.com;EscuelasInfantilesPrivadasGuarderias; 
7509520;Escuela Infantil Topochitos II;;;; Bus:  172, 176; ENSEÑANZA: Educación infantil (Primer Ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b551fb0482c56410VgnVCM2000000c205a0aRCRD;CIRAUQUI , c/v CALLE VALCARLOS;CALLE;V;;;;;;MADRID;MADRID;28050;VALVERDE;FUENCARRAL_EL_PARDO;443121;4483542;40.49875822;-3.672549834;;;;EscuelasInfantilesPrivadasGuarderias; 
167653;Escuela Infantil Toscana Garden;;;;BUS: 4 , 106 , 140 , 153 METRO: San Blas; ENSEÑANZA: Educación Infantil  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=24cce0e1f181c010VgnVCM1000000b205a0aRCRD;TOSCANA;CALLE;NUM;114;;;;;MADRID;MADRID;28032;ARCOS;SAN_BLAS_CANILLEJAS;448057;4474580;40.41834774;-3.613566528;913 134 446;;;EscuelasInfantilesPrivadasGuarderias; 
4539348;Escuela Infantil Trapitos;;;;BUS: 85;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=07c8cf13d7051110VgnVCM2000000c205a0aRCRD;LIMONITA;CALLE;V;1;;;;c/v C/ Estefanita;MADRID;MADRID;28021;BUTARQUE;VILLAVERDE;442794;4466295;40.34336579;-3.674854216;915 055 517;;eitrapitos@telefonica.net;EscuelasInfantilesPrivadasGuarderias; 
176305;Escuela Infantil Trastitos;;;; Bus:  172, 176   Metro:  Las Tablas; ENSEÑANZA: Educación Infantil (Primer ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5688f8b06b61c010VgnVCM1000000b205a0aRCRD;ISABEL COLBRAND;CALLE;NUM;18;;;;;MADRID;MADRID;28050;VALVERDE;FUENCARRAL_EL_PARDO;442681;4484917;40.51111441;-3.677866797;913 589 928;;trastitos@telefonica.net;EscuelasInfantilesPrivadasGuarderias; 
5964;Escuela Infantil Trazos;;;;"METRO: O&amp;apos;Donnell BUS: 2 , 30 , 56 , 71 , 143"; ENSEÑANZA: Educación infantil (Primer Ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=25b5f3216571c010VgnVCM1000000b205a0aRCRD;CONDES DE TORREANAZ;CALLE;NUM;4;;;;;MADRID;MADRID;28028;FUENTE DEL BERRO;SALAMANCA;443493;4474974;40.4215991;-3.667395712;915 743 094;;info@escuelainfantiltrazos.es;EscuelasInfantilesPrivadasGuarderias; 
23401;Escuela Infantil Trébol;;;;METRO: Barrio del Pilar BUS: 49 , 83 , 128 , 132 , 137 , 147; ENSEÑANZA: Educación infantil (Primer Ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee9f7d448b51c010VgnVCM2000000c205a0aRCRD;FINISTERRE;CALLE;NUM;6;;;;BAJO;MADRID;MADRID;28029;LA PAZ;FUENCARRAL_EL_PARDO;440650;4481030;40.47595583;-3.701473406;91 314 16 75;;;EscuelasInfantilesPrivadasGuarderias; 
6848086;Escuela Infantil Tábata;;;; BUS: 42, 49, 126, 128  METRO: Antonio Machado ; ENSEÑANZA: Educación infantil (Primer Ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3fae2664c853d310VgnVCM1000000b205a0aRCRD;CELANOVA;CALLE;V;9;;;;;MADRID;MADRID;28029;EL PILAR;FUENCARRAL_EL_PARDO;439587;4480604;40.47204148;-3.713972477;917 313 128;;info@escuelainfantiltabata;EscuelasInfantilesPrivadasGuarderias; 
5775211;Escuela Infantil Valle de Oro;;; Horario ampliado.  Comedor. ;  Bus:  34, 35, 55   Metro:  Oporto ; ENSEÑANZA: Educación infantil (Primer ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=40be42544c22a210VgnVCM1000000b205a0aRCRD;VALLE DE ORO;CALLE;V;35;;;;;MADRID;MADRID;28019;OPAÑEL;CARABANCHEL;438125;4471327;40.38836276;-3.73031333;914 714 491;914 714 491;eei.valledeoro.madrid@educa.madrid.org;EscuelasInfantilesPublicas; 
5337;Escuela Infantil Vallehermoso;;; Horario ampliado.  Comedor. ;METRO: Islas Filipinas BUS: 2 , 16 , 61 , 202 ,; ENSEÑANZA: Educación infantil (Primer ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fdfe13db5b71c010VgnVCM1000000b205a0aRCRD;FERNANDEZ DE LOS RIOS;CALLE;NUM;42;;;;;MADRID;MADRID;28015;ARAPILES;CHAMBERI;439982;4476511;40.43519877;-3.708925497;915 941 326;915 941 326;;EscuelasInfantilesPublicas; 
5560;Escuela Infantil Verbo Encarnado;;;;METRO: Cuatro Caminos, Nuevos Ministerios BUS: 3 , 37 , 42 , 45 , 64 , 149 , C; ENSEÑANZA: Educación infantil (Primer y segundo ciclo) ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=779dc05ef571c010VgnVCM1000000b205a0aRCRD;ALENZA;CALLE;NUM;28;;;;;MADRID;MADRID;28003;RIOS ROSAS;CHAMBERI;440721;4477667;40.44565662;-3.700321073;915 340 516 - 915 343 243;;;EscuelasInfantilesPrivadasGuarderias; 
5636;Escuela Infantil Vida;;;Comedor;"METRO: Vinateros &#13;BUS: 71 ";  ENSEÑANZA: Educación infantil  ;;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dcbdc05ef571c010VgnVCM1000000b205a0aRCRD;CORREGIDOR JOSE DE PASAMONTE;CALLE;NUM;7;;;;;MADRID;MADRID;28030;MARROQUINA;MORATALAZ;445013;4473747;40.41064762;-3.649372927;91 430 98 59;;;EscuelasInfantilesPrivadasGuarderias; 
5481;Escuela Infantil Virgen de Begoña;;;;"METRO: Begoña &#13;BUS: 124 , 135 , 137";  ENSEÑANZA: Educación infantil  ;;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8fcdc05ef571c010VgnVCM1000000b205a0aRCRD;ANGEL MUGICA;CALLE;NUM;48;;;;;MADRID;MADRID;28034;VALVERDE;FUENCARRAL_EL_PARDO;441754;4482255;40.48706943;-3.688562727;91 729 18 40;;;EscuelasInfantilesPrivadasGuarderias; 
5651;Escuela Infantil Virgen del Parque;;;Comedor;METRO: Eugenia de Montijo, Aluche BUS: 34 , 121 , 131 , 139 ; ENSEÑANZA: Educación Infantil (Primer ciclo) ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e4fdc05ef571c010VgnVCM1000000b205a0aRCRD;JACOBINIA;CALLE;NUM;74;;;;;MADRID;MADRID;28047;VISTA ALEGRE;CARABANCHEL;436140;4470192;40.37798814;-3.753584954;914 660 986;;virgendelparque@yahoo.es;EscuelasInfantilesPrivadasGuarderias; 
177623;Escuela Infantil Woody;;;;BUS: 25, 31, 121 , 138; ENSEÑANZA: Educación infantil (Primer ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0998f8b06b61c010VgnVCM1000000b205a0aRCRD;CAMARENA;CALLE;NUM;96;;;;;MADRID;MADRID;28047;ALUCHE;LATINA;435875;4471909;40.3934352;-3.756879592;911 439 378;;escuelainfantilwoody@hotmail.com;EscuelasInfantilesPrivadasGuarderias; 
54291;Escuela Infantil y Formación Profesional Ramón y Cajal. Calle López de Hoyos;;;Transporte - Comedor;METRO: Arturo Soria BUS: 7 , 9 , 11 , 70 , 72 , 73 , 87; ENSEÑANZA: Educación infantil (Primer y segundo ciclo) - Formación Profesional de grado superior ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=605e7589f451c010VgnVCM1000000b205a0aRCRD;LOPEZ DE HOYOS;CALLE;NUM;386;;;;;MADRID;MADRID;28043;CANILLAS;HORTALEZA;444251;4479378;40.46132384;-3.65884827;913 000 288 - 913 005 664;915 191 424;r.cajal@rcajal.es;EscuelasInfantilesPrivadasGuarderias; 
5069;Escuela Infantil Zaleo;;; Horario ampliado.  Comedor.  Planes de mejora. ;METRO: Miguel Hernández - BUS: 10 , 54 , 144; ENSEÑANZA: Educación infantil (Primer y segundo ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=431f13db5b71c010VgnVCM1000000b205a0aRCRD;FUENTE DE PIEDRA;CALLE;NUM;10;;;;;MADRID;MADRID;28018;PALOMERAS SURESTE;PUENTE_DE_VALLECAS;445744;4470616;40.3824897;-3.640490544;917 721 976;917 721 976;;EscuelasInfantilesPublicas; 
32433;Escuela Infantil Zazuar I;;;;"BUS: 63 , 145 &#13;RENFE: Santa Eugenia";  ENSEÑANZA: Educación infantil (Primer Ciclo)  ;;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bfc1059cb751c010VgnVCM2000000c205a0aRCRD;SANTA EUGENIA;AVENIDA;NUM;62;;;;;MADRID;MADRID;28031;SANTA EUGENIA;VILLA_DE_VALLECAS;448423;4470189;40.37881348;-3.608896112;91 332 82 41;;;EscuelasInfantilesPrivadasGuarderias; 
5931;Escuela Infantil Zazuar II;;;;"BUS: 63 , 145 &#13;RENFE: Santa Eugenia";  ENSEÑANZA: Educación infantil (Primer Ciclo)  ;;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4a1ec05ef571c010VgnVCM1000000b205a0aRCRD;FUENTESPINA;CALLE;NUM;17;;;;;MADRID;MADRID;28031;SANTA EUGENIA;VILLA_DE_VALLECAS;448682;4470273;40.37958623;-3.605851917;91 332 55 78;;;EscuelasInfantilesPrivadasGuarderias; 
5400059;Escuela Infantil Zazuar III;;;;  Bus:  58, 63, 145 ; ENSEÑANZA: Educación infantil (Primer Ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2470b501b5313210VgnVCM2000000c205a0aRCRD;ZAZUAR;CALLE;V;2;;;;;MADRID;MADRID;28031;SANTA EUGENIA;VILLA_DE_VALLECAS;448688;4470709;40.3835144;-3.605816422;913 310 849;;;EscuelasInfantilesPrivadasGuarderias; 
5060;Escuela Infantil Zofio;;; Horario ampliado.  Comedor.  Planes de mejora. ;BUS: 60 , 81; ENSEÑANZA: Educación infantil (Primer y Segundo ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=982f13db5b71c010VgnVCM1000000b205a0aRCRD;FORNILLOS;CALLE;NUM;3;;;;;MADRID;MADRID;28026;ZOFIO;USERA;439443;4470686;40.38268534;-3.714724643;914 693 401;914 693 401;;EscuelasInfantilesPublicas; 
5486;Escuela Infantil 'Eduka, Escuela Infantil';;;Comedor;BUS: 49, 64, 67, 83, 133; ENSEÑANZA: Educación infantil  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=af15f3216571c010VgnVCM1000000b205a0aRCRD;ALICIA BAENA;CALLE;V;19;;;;;MADRID;MADRID;28035;PEÑA GRANDE;FUENCARRAL_EL_PARDO;438513;4481549;40.4804754;-3.726732973;913 167 443;913 737 189;info@escuelainfantileduka.com;EscuelasInfantilesPrivadasGuarderias; 
179498;Escuela Infantil 'Infantil Peques';;;;BUS: 22 , 79 RENFE: Villaverde Alto; ENSEÑANZA: Educación Infantil (primer ciclo)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1eb4def5ab41c010VgnVCM2000000c205a0aRCRD;EMILIA BALLESTER;CALLE;NUM;34;;;;;MADRID;MADRID;28021;SAN ANDRES;VILLAVERDE;439532;4466546;40.34539648;-3.713282967;91 796 10 64 ;;;EscuelasInfantilesPrivadasGuarderias; 
6220506;Escuela Infantil ¿Dónde están las llaves?;;;;  Bus : 8, 19, 45, 47, 59, 85, 86, 247   Metro : Delicias ;  Enseñanza : Educación infantil (Primer Ciclo) ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e64df2836bd63310VgnVCM1000000b205a0aRCRD;TOMAS BRETON;CALLE;V;58;;;;;MADRID;MADRID;28045;DELICIAS;ARGANZUELA;441457;4472201;40.39647748;-3.691138657;915 396 444 - 638 947 062;;dondeestanlasllaves@hotmail.es;EscuelasInfantilesPrivadasGuarderias; 
5399062;Escuela Infantil Ñecos;;;;  Bus : 15, 28, 106, 109, 113 ;  Enseñanza : Educación infantil (Primer Ciclo) ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c661d37581e03210VgnVCM2000000c205a0aRCRD;GUILLEN DE CASTRO;CALLE;V;10;;;;;MADRID;MADRID;28017;PUEBLO NUEVO;CIUDAD_LINEAL;445438;4475646;40.42778293;-3.644527422;91 377 02 31;;nela@intercampo.es;EscuelasInfantilesPrivadasGuarderias; 
5058;Escuela Infantil-Casa de Niños Albaicín;;; Horario ampliado.  Comedor.  Planes de mejora. ;BUS: 78 , 116 RENFE: Orcasitas; Enseñanzas:    Educación Infantil (Primer ciclo)  Programa Casa de Niños  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d3fb13db5b71c010VgnVCM1000000b205a0aRCRD;ALBAICIN;CALLE;V;1;;;;;MADRID;MADRID;28041;ORCASUR;USERA;440533;4469103;40.36850348;-3.701736193;913 171 194;913 171 194;eei.albaicin.madrid@educa.madrid.org;EscuelasInfantilesPublicas; 
4701888;Escuela Infantil-Casa de Niños El Señor don Gato;;;; Bus: 8, 71, 130 ; Enseñanzas:    Educación Infantil (Primer ciclo)  Programa Casa de Niños   ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30387f1d7e4a6110VgnVCM1000000b205a0aRCRD;POETAS S/N;CALLE;V;0;;;;;MADRID;MADRID;28032;CASCO H.VICALVARO;VICALVARO;447035;4472210;40.39693273;-3.625414855;913 711 962;917 080 207;elsenordongato@kidsco.es;EscuelasInfantilesPublicas; 
5709629;Escuela Infantil-Casa de Niños El Trébol;;;Horario ampliado - Comedor;Bus: 10, 57, 136, 144; Enseñanzas:    Primer Ciclo de Educación Infantil  Programa Casa de Niños  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=585082bcaa7f8210VgnVCM1000000b205a0aRCRD;TRISTANA;CALLE;V;2;;;;;MADRID;MADRID;28018;PALOMERAS BAJAS;PUENTE_DE_VALLECAS;444576;4470672;40.38291715;-3.654254892;917 772 208;;;EscuelasInfantilesPublicas; 
